child,parent,exchange_id,n_total_fnn,n_measured_fnn,n_class_2or3,p_class_2or3,section_speed_threshold_average,log_p_value,cni_present,n_unique_cni,cni_ids,cni_re_report_counts,cni_toms_initiation_ts,truck_roll_count_3m,truck_roll_count_6m,truck_roll_count_12m,truck_roll_count_24m,nbn_rfs_3m_count,nbn_rfs_6m_count,nbn_rfs_12m_count,nbn_rfs_24m_count,nbn_rfs_more_than_24m_count,nbn_rfs_already_passed_count,ccp_flag
Cable:25167315,Cable:16138141,PEIN,8,6,2,0.3114943,1.3200722,-0.4212047,0,0,[],[],[],0,0,3,3,5,0,0,0,0,0,b
Cable:25167319,Cable:16138213,PEIN,1,1,1,0.3114943,0.2889832,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25167320,Cable:25167315,PEIN,1,1,0,0.3114943,1.7034094,-0.2790474,0,0,[],[],[],0,0,2,2,0,0,0,0,0,0,b
Cable:25167321,Cable:25167315,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:25167322,Cable:25167315,PEIN,1,1,0,0.3114943,1.6919453,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25167323,Cable:25167315,PEIN,1,1,1,0.3114943,0.6841594,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25167324,Cable:25167315,PEIN,4,3,1,0.3114943,1.2803063,-0.4334155,0,0,[],[],[],0,0,1,1,3,0,0,0,0,0,b
Cable:25167326,Cable:25167324,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25167327,Cable:25167324,PEIN,1,1,0,0.3114943,1.3176921,-0.2790474,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:25167328,Cable:25167324,PEIN,1,1,1,0.3114943,0.7281598,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25167329,Cable:25167324,PEIN,1,1,0,0.3114943,1.795067,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:25639953,Cable:16136948,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25668962,Cable:16137871;16137872,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25668963,Cable:16137871;16137872,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25668964,Cable:16137871;16137872,PEIN,1,1,1,0.3114943,0.1855033,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:25668965,Cable:16137871;16137872,PEIN,1,1,0,0.3114943,1.4696448,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:25668966,Cable:16137871;16137872,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:25668967,Cable:16137871;16137872,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:25926498,Cable:16138925;16138926,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26022635,Pillar:P5,PEIN,37,26,9,0.3114943,0.9999577,-0.4972965,0,0,[],[],[],1,1,2,2,24,0,0,0,0,0,b
Cable:26022640;35385400,Cable:26022635,PEIN,1,1,1,0.3114943,0.2269705,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26022647,Cable:26022635,PEIN,10,8,3,0.3114943,0.9997888,-0.5271846,0,0,[],[],[],0,0,1,1,6,0,0,0,0,0,b
Cable:26022648;33293646,Cable:26022635,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26022653,Cable:26022647,PEIN,1,1,0,0.3114943,1.2075913,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26022655,Cable:26022647,PEIN,1,1,1,0.3114943,0.6848552,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26022665,Cable:26022647,PEIN,6,4,1,0.3114943,1.1260003,-0.305134,0,0,[],[],[],0,0,1,1,4,0,0,0,0,0,b
Cable:26022673,Cable:26022665,PEIN,1,1,0,0.3114943,1.100447,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26022676,Cable:26022665,PEIN,4,2,1,0.3114943,1.1258223,-0.6370686,0,0,[],[],[],0,0,1,1,3,0,0,0,0,0,b
Cable:26022681,Cable:26022676,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26029686,Cable:26022676,PEIN,1,1,0,0.3114943,1.391448,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26029691,Cable:26022635,PEIN,25,17,5,0.3114943,1.0457392,-0.2937186,0,0,[],[],[],1,1,1,1,17,0,0,0,0,0,b
Cable:26029700,Cable:26029691,PEIN,1,1,1,0.3114943,0.1868241,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26029702,Cable:26029691,PEIN,1,1,0,0.3114943,1.3184542,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26029703,Cable:26029691,PEIN,18,10,4,0.3114943,1.0283092,-0.6265729,0,0,[],[],[],0,0,0,0,11,0,0,0,0,0,b
Cable:26029708,Cable:26029703,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26029715,Cable:26029703,PEIN,7,3,2,0.3114943,0.9233751,-1.0331461,0,0,[],[],[],0,0,0,0,4,0,0,0,0,0,b
Cable:26029716,Cable:26029715,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26029717;31102737,Cable:26029715,PEIN,1,1,1,0.3114943,0.7801486,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26032118,Cable:16138730,PEIN,35,21,7,0.3114943,1.0005724,-0.4281674,0,0,[],[],[],2,5,7,11,17,0,0,0,0,0,b
Cable:26274041,Cable:16136900;16136901,PEIN,4,3,1,0.3114943,0.937749,-0.4334155,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:26325634;28976328;29180263;29180265,Cable:16137355;26325635;32342191,PEIN,4,3,3,0.3114943,0.6517681,-2.0261998,0,0,[],[],[],3,3,4,4,2,0,0,0,0,0,b
Cable:26325636,Cable:16137355;26325635;32342191,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26335397,Cable:23941059;23941060,PEIN,10,7,4,0.3114943,0.8295032,-1.1714676,0,0,[],[],[],0,1,3,3,5,0,0,0,0,0,b
Cable:26434169,Cable:16138709,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26456422,Cable:23941059;23941060,PEIN,1,1,1,0.3114943,0.8547375,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26716508,Cable:16138562,PEIN,2,1,0,0.3114943,1.1309939,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26716510,Cable:26716508,PEIN,1,1,0,0.3114943,1.1309939,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26716511,Cable:26716508,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:26716513,Cable:16138562,PEIN,7,5,0,0.3114943,1.1634378,-0.0489169,0,0,[],[],[],0,0,2,2,3,0,0,0,0,0,b
Cable:26898250,Cable:16137300,PEIN,1,1,0,0.3114943,1.4407085,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:26938321,Cable:16138177,PEIN,1,1,0,0.3114943,1.3219779,-0.2790474,1,1,[9088414],[0],[2016-09-12 09:21:02],1,1,2,2,1,0,0,0,0,0,b
Cable:26962698;30167579,Cable:30167574,PEIN,1,1,0,0.3114943,1.2456868,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27027568;27088406;27088407,Main Cable:2,PEIN,86,60,13,0.3114943,1.189884,-0.0271682,0,0,[],[],[],4,9,14,16,50,0,0,0,1,2,b
Cable:27081094,Cable:16137371,PEIN,11,7,2,0.3114943,1.0738772,-0.3211765,0,0,[],[],[],0,3,7,10,8,0,0,0,0,0,b
Cable:27081095,Cable:16137371,PEIN,3,2,1,0.3114943,0.9651418,-0.6370686,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:27081096,Cable:27081095,PEIN,2,1,1,0.3114943,0.586857,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27081098,Cable:27081095,PEIN,1,1,0,0.3114943,1.2746476,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27081099,Cable:27081096,PEIN,1,1,1,0.3114943,0.586857,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27081100,Cable:27081096,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27111253,Cable:16137202;16137278,PEIN,1,1,1,0.3114943,1.0222043,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27295136,Cable:16136877;28136272;36767587;36767588,PEIN,1,1,0,0.3114943,1.3243391,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,1,0,b
Cable:27313270,Cable:16137355;26325635;32342191,PEIN,1,1,0,0.3114943,0.992993,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27335564,Cable:16138054;16138055,PEIN,2,2,0,0.3114943,1.3926249,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:27335565,Cable:16136977;16136978,PEIN,3,2,0,0.3114943,1.1405223,-0.1715846,0,0,[],[],[],1,1,1,2,3,0,0,0,0,0,b
Cable:27353896,Cable:27335564,PEIN,1,1,0,0.3114943,1.2053176,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27362692,Cable:27557245,PEIN,1,0,0,0.3114943,NULL,0,1,1,[8109283],[0],[2014-10-01 08:54:12],0,0,0,0,0,0,0,0,0,0,b
Cable:27414040;27414041,Cable:16137549;16137797;16137798,PEIN,1,1,0,0.3114943,1.417075,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27461367,Cable:16138030,PEIN,1,1,0,0.3114943,1.1184861,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27557245,Cable:16138267;16138268,PEIN,14,6,5,0.3114943,0.8823741,-2.3290948,1,1,[8109283],[0],[2014-10-01 08:54:12],0,0,1,1,7,0,0,0,0,0,b
Cable:27726222,Cable:27838091,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27726223,Cable:27838091,PEIN,1,1,1,0.3114943,0.8919478,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27727288,Cable:16136877;28136272;36767587;36767588,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27820732,Cable:16138267;16138268,PEIN,4,2,0,0.3114943,1.2143069,-0.1715846,0,0,[],[],[],0,0,0,1,2,0,0,0,0,0,b
Cable:27820734,Cable:27820732,PEIN,1,1,0,0.3114943,1.3018107,-0.2790474,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:27820735,Cable:27820732,PEIN,1,1,0,0.3114943,1.1268032,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27820736,Cable:27820732,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27820737,Cable:27820732,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27836983,Pillar:P5,PEIN,1,1,0,0.3114943,1.1217962,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27838091,Cable:16137297,PEIN,2,1,1,0.3114943,0.8919478,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:27838092,Cable:16137297,PEIN,6,5,1,0.3114943,1.1161808,-0.218736,0,0,[],[],[],0,0,1,1,4,0,0,0,0,0,b
Cable:27840052,Cable:16138421,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:27868740;27868741,Cable:16137885;16138990;16138991,PEIN,11,5,3,0.3114943,1.0200291,-1.0970659,0,0,[],[],[],1,1,3,5,0,0,0,0,0,4,b
Cable:28003430,Cable:30655447,PEIN,1,1,0,0.3114943,1.3355512,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003432,Cable:30655447,PEIN,1,1,0,0.3114943,1.3006242,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003434,Cable:28015018,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003437,Cable:28015018,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003439,Cable:28015019,PEIN,1,1,0,0.3114943,1.2170022,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003441,Cable:28015020,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28003442,Cable:28015020,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003443,Cable:28015020,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003444,Cable:28015020,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003445,Cable:28015020,PEIN,1,1,0,0.3114943,1.3458498,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28003446,Cable:28015020,PEIN,1,1,0,0.3114943,1.2026552,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28015018,Cable:30655447,PEIN,14,9,1,0.3114943,1.2066857,-0.0615978,0,0,[],[],[],0,0,0,0,9,0,0,0,0,0,b
Cable:28015019,Cable:28015018,PEIN,12,9,1,0.3114943,1.2066857,-0.0615978,0,0,[],[],[],0,0,0,0,7,0,0,0,0,0,b
Cable:28015020,Cable:30655447,PEIN,15,9,2,0.3114943,1.1880359,-0.1889056,0,0,[],[],[],1,1,2,2,12,0,0,0,0,0,b
Cable:28015023,Cable:28015024,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28015024,Cable:28015020,PEIN,9,7,2,0.3114943,1.1634026,-0.3211765,0,0,[],[],[],1,1,2,2,8,0,0,0,0,0,b
Cable:28056875,Cable:16137262,PEIN,1,1,0,0.3114943,1.0134098,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28113002,Cable:16137060,PEIN,3,3,2,0.3114943,0.5530281,-1.0331461,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:28113003,Cable:28113002,PEIN,2,2,1,0.3114943,0.7161004,-0.6370686,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28343078,Cable:28343079,PEIN,1,1,1,0.3114943,0.9259801,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28343079,Cable:27838092,PEIN,4,4,1,0.3114943,1.0863035,-0.305134,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:28343080,Cable:16137297,PEIN,1,1,0,0.3114943,1.1190878,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28356325,Cable:16138339,PEIN,1,1,0,0.3114943,1.1846059,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:28725364,Cable:16136970,PEIN,3,1,0,0.3114943,1.2241689,-0.2790474,0,0,[],[],[],1,1,1,1,0,0,0,0,0,0,b
Cable:28833434,Cable:16136996,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29245508,Cable:16136894,PEIN,1,1,1,0.3114943,0.8177966,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29245511,Cable:16138155;16139004,PEIN,1,1,1,0.3114943,0.9516729,-1.0130999,0,0,[],[],[],0,1,1,4,1,0,0,0,0,0,b
Cable:29245513,Cable:16136898,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29245514,Cable:16138941,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29245516,Cable:16137390,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29245518,Cable:16137406,PEIN,6,5,3,0.3114943,0.7868828,-1.0970659,0,0,[],[],[],0,0,0,0,5,0,0,0,0,0,b
Cable:29245519,Cable:16137649;16137650,PEIN,1,1,0,0.3114943,1.0883947,-0.2790474,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:29245520,Cable:16138065,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29245522,Cable:16138024,PEIN,1,1,0,0.3114943,1.252081,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29245523,Cable:16137558,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29245526,Cable:16137983;16137984,PEIN,1,1,0,0.3114943,1.0875094,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29245527,Cable:16138503;16138504,PEIN,1,1,0,0.3114943,1.2376471,-0.2790474,0,0,[],[],[],0,1,1,1,0,0,0,0,0,0,b
Cable:29245528,Cable:16138449;16138450,PEIN,1,0,0,0.3114943,NULL,0,1,1,[8520208],[2],[2015-08-15 09:21:02],0,0,0,0,0,0,0,0,0,0,b
Cable:29245536,Cable:16138967,PEIN,1,1,1,0.3114943,0.6774857,-1.0130999,0,0,[],[],[],0,1,1,1,1,0,0,0,0,0,b
Cable:29730034,Cable:16138738,PEIN,5,2,1,0.3114943,0.9677896,-0.6370686,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:29730035,Cable:29730054,PEIN,12,6,2,0.3114943,1.0569005,-0.4212047,0,0,[],[],[],0,0,2,3,7,0,0,0,0,0,b
Cable:29730036,Cable:16137228,PEIN,3,2,0,0.3114943,1.2682184,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29730037,Cable:16137757,PEIN,1,1,0,0.3114943,1.2053176,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29730038,Cable:16138606,PEIN,1,1,0,0.3114943,1.0536638,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29730039;29730040,Cable:16138637,PEIN,2,1,1,0.3114943,0.7445893,-1.0130999,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:29730041,Cable:16138651,PEIN,1,1,1,0.3114943,0.6985344,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29730042,Cable:16138651,PEIN,2,1,0,0.3114943,1.1139843,-0.2790474,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:29730044;29730046,Cable:16138969,PEIN,7,4,2,0.3114943,0.9610354,-0.7480802,0,0,[],[],[],1,1,2,2,3,0,0,0,0,0,b
Cable:29730045,Cable:16138969,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29730048,Cable:16138578,PEIN,4,4,1,0.3114943,1.1112062,-0.305134,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:29730050;29730051,Cable:16138709,PEIN,2,1,0,0.3114943,1.0591956,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29730052,Cable:16138574,PEIN,14,12,4,0.3114943,1.0344171,-0.419578,0,0,[],[],[],0,0,0,0,7,0,0,0,0,0,b
Cable:29730054,Cable:16138610;16138956,PEIN,13,7,3,0.3114943,0.9641933,-0.6666109,0,0,[],[],[],0,0,2,3,8,0,0,0,0,0,b
Cable:29855906,Cable:16137223,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29855951,Cable:16137223,PEIN,1,1,1,0.3114943,0.632999,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29855952,Cable:27335565,PEIN,1,1,0,0.3114943,1.0598078,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29855953,Cable:27335565,PEIN,1,1,0,0.3114943,1.2212368,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29855954,Cable:27335565,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],1,1,1,2,1,0,0,0,0,0,b
Cable:29855955,Cable:16138869;16138870,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29855956,Cable:16138869;16138870,PEIN,1,1,0,0.3114943,1.0244581,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29855957,Cable:16138869;16138870,PEIN,1,1,0,0.3114943,1.04743,-0.2790474,0,0,[],[],[],0,1,1,1,1,0,0,0,0,0,b
Cable:29855958,Cable:16138869;16138870,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29859999,Cable:16138430,PEIN,1,1,0,0.3114943,1.4406277,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29860000,Cable:16138430,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29860001,Cable:16138430,PEIN,1,1,0,0.3114943,1.1583613,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:29860002,Cable:16138430,PEIN,1,1,0,0.3114943,1.030739,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:29860004,Cable:16137161,PEIN,1,1,1,0.3114943,0.9828624,-1.0130999,0,0,[],[],[],0,0,1,1,0,0,0,0,0,0,b
Cable:30167574,Cable:16138169;16138170,PEIN,23,12,3,0.3114943,1.0139906,-0.2114141,0,0,[],[],[],0,0,2,5,8,0,0,0,0,1,b
Cable:30167578,Cable:30167574,PEIN,18,10,3,0.3114943,0.9731753,-0.3333514,0,0,[],[],[],0,0,1,4,7,0,0,0,0,1,b
Cable:30167580,Cable:16137687;16137688,PEIN,10,5,1,0.3114943,1.1251939,-0.218736,0,0,[],[],[],0,0,1,4,5,0,0,0,0,1,b
Cable:30167584,Cable:16137691;16137692,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655412,Cable:30655425,PEIN,1,1,0,0.3114943,1.4423374,-0.2790474,0,0,[],[],[],1,1,1,1,1,0,0,0,0,0,b
Cable:30655413,Cable:30655425,PEIN,1,1,0,0.3114943,1.3722233,-0.2790474,0,0,[],[],[],0,0,1,1,1,0,0,0,0,0,b
Cable:30655414,Cable:30655425,PEIN,1,1,0,0.3114943,1.2233546,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:30655416,Cable:30655425,PEIN,1,1,0,0.3114943,1.266514,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655417,Cable:30655425,PEIN,1,1,1,0.3114943,0.5930476,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655420,Cable:28015024,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655421;35727517,Cable:28015024,PEIN,1,1,0,0.3114943,1.3794644,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655422,Cable:30655425,PEIN,1,1,1,0.3114943,0.866877,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655425,Cable:28015024,PEIN,6,6,2,0.3114943,1.1273923,-0.4212047,0,0,[],[],[],1,1,2,2,5,0,0,0,0,0,b
Cable:30655427,Cable:30655434,PEIN,1,1,0,0.3114943,1.2702622,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655431,Cable:30655434,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655432,Cable:30655434,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:30655434,Cable:30655446,PEIN,5,3,0,0.3114943,1.225015,-0.1105381,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:30655436,Cable:30655446,PEIN,1,1,0,0.3114943,1.3548754,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655441,Cable:30655446,PEIN,1,1,0,0.3114943,1.3668996,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:30655444,Cable:28015019,PEIN,11,8,1,0.3114943,1.2051521,-0.0842474,0,0,[],[],[],0,0,0,0,6,0,0,0,0,0,b
Cable:30655445,Cable:30655444,PEIN,1,1,0,0.3114943,1.2288681,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30655446,Cable:30655444,PEIN,10,7,1,0.3114943,1.2010112,-0.1153527,0,0,[],[],[],0,0,0,0,5,0,0,0,0,0,b
Cable:30655447,Pillar:P2,PEIN,31,20,3,0.3114943,1.2078182,-0.031372,0,0,[],[],[],1,1,2,2,23,0,0,0,0,0,b
Cable:30655447,Cable:16136893,PEIN,31,20,3,0.3114943,1.2078182,-0.031372,0,0,[],[],[],1,1,2,2,23,0,0,0,0,0,b
Cable:30744240,Cable:16138686;16138688,PEIN,1,1,0,0.3114943,1.1871947,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:30744241,Cable:16138667,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:30744242,Cable:16138667,PEIN,1,1,1,0.3114943,0.2276702,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:30744243,Cable:16138667,PEIN,1,1,0,0.3114943,1.1511315,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
